fips_code,name,lng,lat
37195,Wilson,-77.9189122,35.70531169
37197,Yadkin,-80.66532457,36.1604416
37199,Yancey,-82.30812844,35.8984235
38001,Adams,-102.5285391,46.09690164
38003,Barnes,-98.07170952,46.93593125
38005,Benson,-99.36573478,48.06933808
38007,Billings,-103.3762965,47.02366884
38009,Bottineau,-100.8333086,48.792102
38011,Bowman,-103.5205091,46.1127569
38013,Burke,-102.5181759,48.79096757
38015,Burleigh,-100.4687948,46.97733689
38017,Cass,-97.24822334,46.93292237
38019,Cavalier,-98.46469965,48.77240346
38021,Dickey,-98.50488391,46.11017237
38023,Divide,-103.4871163,48.81486205
38025,Dunn,-102.6182871,47.35663619
38027,Eddy,-98.90182925,47.71748723
38029,Emmons,-100.2386194,46.28495441
38031,Foster,-98.88279923,47.4571084
38033,Golden Valley,-103.8465777,46.94026181
38035,Grand Forks,-97.45708074,47.92166578
38037,Grant,-101.6397779,46.35813751
38039,Griggs,-98.23703207,47.4570984
38041,Hettinger,-102.4607133,46.43276791
38043,Kidder,-99.78013842,46.98013909
38045,LaMoure,-98.53552136,46.45686514
38047,Logan,-99.47712748,46.45733694
38049,McHenry,-100.6362783,48.23439818
38051,McIntosh,-99.4414601,46.11180534
38053,McKenzie,-103.3954265,47.74027674
38055,McLean,-101.3219684,47.60697344
38057,Mercer,-101.8317306,47.30905996
38059,Morton,-101.2808428,46.71620349
38061,Mountrail,-102.3557043,48.20129569
38063,Nelson,-98.19212605,47.92171706
38065,Oliver,-101.3403504,47.115508
38067,Pembina,-97.55156514,48.76726978
38069,Pierce,-99.97174953,48.24958064
38071,Ramsey,-98.72015658,48.2690641
38073,Ransom,-97.65742504,46.45621782
38075,Renville,-101.6577138,48.71910481
38077,Richland,-96.94827807,46.26461801
38079,Rolette,-99.84096449,48.77247566
38081,Sargent,-97.63059676,46.1078458
38083,Sheridan,-100.3455585,47.5754264
38085,Sioux,-101.0403323,46.11262812
38087,Slope,-103.4602876,46.4473194
38089,Stark,-102.6550438,46.81078851
38091,Steele,-97.72479507,47.45618207
38093,Stutsman,-98.95894925,46.97927215
38095,Towner,-99.24564463,48.68566015
38097,Traill,-97.16169937,47.45400419
38099,Walsh,-97.72134503,48.36930301
38101,Ward,-101.541865,48.22179884
38103,Wells,-99.66092922,47.58750012
38105,Williams,-103.4801272,48.34373147
39001,Adams,-83.47239908,38.84544021
39003,Allen,-84.10584177,40.77151716
39005,Ashland,-82.27061922,40.84592901
39007,Ashtabula,-80.74863402,41.70753004
39009,Athens,-82.0451808,39.3340326
39011,Auglaize,-84.22168058,40.56085701
39013,Belmont,-80.98861998,40.01576203
39015,Brown,-83.86741596,38.93410315
39017,Butler,-84.57607723,39.43897921
39019,Carroll,-81.08973346,40.579572
39021,Champaign,-83.76966912,40.13766698
39023,Clark,-83.78354054,39.91660044
39025,Clermont,-84.15193439,39.04742036
39027,Clinton,-83.80825529,39.41489655
39029,Columbiana,-80.77709087,40.76853311
39031,Coshocton,-81.91980212,40.30215268
39033,Crawford,-82.91997484,40.85061678
39035,Cuyahoga,-81.6587538,41.42426021
39037,Darke,-84.61945793,40.13381861
39039,Defiance,-84.49071987,41.3239854
39041,Delaware,-83.00450275,40.27841348
39043,Erie,-82.63799692,41.37421463
39045,Fairfield,-82.63064275,39.75164711
39047,Fayette,-83.4560853,39.56023827
39049,Franklin,-83.0091231,39.96927249
39051,Fulton,-84.12943991,41.60183312
39053,Gallia,-82.31692618,38.82476088
39055,Geauga,-81.17872133,41.49972479
39057,Greene,-83.88969073,39.69132786
39059,Guernsey,-81.49400106,40.05191963
39061,Hamilton,-84.54309843,39.19557749
39063,Hancock,-83.66630827,41.00178146
39065,Hardin,-83.65939867,40.66129428
39067,Harrison,-81.09149874,40.29356193
39069,Henry,-84.06830637,41.3339642
39071,Highland,-83.60078719,39.18468334
39073,Hocking,-82.47907934,39.49712923
39075,Holmes,-81.93067102,40.5614819
39077,Huron,-82.59842269,41.14651716
39079,Jackson,-82.61832518,39.01971543
39081,Jefferson,-80.76113054,40.38470042
39083,Knox,-82.42287375,40.39902351
39085,Lake,-81.23712921,41.69689265
39087,Lawrence,-82.53675197,38.59849502
39089,Licking,-82.48290477,40.09170112
39091,Logan,-83.76526991,40.3883971
39093,Lorain,-82.1511144,41.29557931
39095,Lucas,-83.65545282,41.62064794
39097,Madison,-83.40012747,39.89429692
39099,Mahoning,-80.7763711,41.01467607
39101,Marion,-83.1598587,40.58744702
39103,Medina,-81.8998621,41.11770589
39105,Meigs,-82.02295352,39.08233336
39107,Mercer,-84.62929783,40.54030771
39109,Miami,-84.22868895,40.05414393
39111,Monroe,-81.08267492,39.72753365
39113,Montgomery,-84.29037841,39.75442102
39115,Morgan,-81.85284727,39.62071306
39117,Morrow,-82.79458938,40.52405935
39119,Muskingum,-81.94452332,39.96581387
39121,Noble,-81.45612561,39.7660752
39123,Ottawa,-83.10923872,41.5370554
39125,Paulding,-84.58018842,41.11674251
39127,Perry,-82.23618289,39.73723959
39129,Pickaway,-83.02450193,39.64185964
39131,Pike,-83.06678951,39.07705515
39133,Portage,-81.19736816,41.16790847
39135,Preble,-84.64804448,39.74220535
39137,Putnam,-84.13168547,41.02216769
39139,Richland,-82.53676639,40.77482478
39141,Ross,-83.0569591,39.33753008
39143,Sandusky,-83.14419942,41.35730372
39145,Scioto,-82.99326888,38.80404083
39147,Seneca,-83.12759613,41.12378254
39149,Shelby,-84.20440063,40.33212183
39151,Stark,-81.36571811,40.8138382
39153,Summit,-81.53219101,41.12587569
39155,Trumbull,-80.76110735,41.31734436
39157,Tuscarawas,-81.47450488,40.44131431
39159,Union,-83.37130174,40.29926661
39161,Van Wert,-84.58607604,40.8555416
39163,Vinton,-82.48545415,39.25106486
39165,Warren,-84.16728624,39.42735056
39167,Washington,-81.49547648,39.45557887
39169,Wayne,-81.88780787,40.82926705
39171,Williams,-84.58816167,41.56027968
39173,Wood,-83.62311366,41.36160162
39175,Wyandot,-83.3042663,40.84236699
40001,Adair,-94.65863245,35.88406262
40003,Alfalfa,-98.32176345,36.73091839
40005,Atoka,-96.03794859,34.37367259
40007,Beaver,-100.4765456,36.74966893
40009,Beckham,-99.68042577,35.26792649
40011,Blaine,-98.432652,35.87536168
40013,Bryan,-96.26246372,33.96278604
40015,Caddo,-98.37502407,35.17437642
40017,Canadian,-97.98241218,35.54233821
40019,Carter,-97.28589218,34.25090173
40021,Cherokee,-94.99948708,35.90664273
40023,Choctaw,-95.55375412,34.0255707
40025,Cimarron,-102.5178111,36.74826632
40027,Cleveland,-97.3267069,35.20346872
40029,Coal,-96.29798747,34.58840127
40031,Comanche,-98.47164344,34.6620099
40033,Cotton,-98.37225719,34.2900592
40035,Craig,-95.20866115,36.76178038
40037,Creek,-96.37089402,35.90233119
40039,Custer,-99.0014123,35.63856198
40041,Delaware,-94.80256963,36.4089821
40043,Dewey,-99.00647121,35.98768882
40045,Ellis,-99.75451143,36.21835085
40047,Garfield,-97.78263254,36.3791609
40049,Garvin,-97.30937006,34.7044021
40051,Grady,-97.88360671,35.01633237
40053,Grant,-97.78493404,36.79651364
40055,Greer,-99.56059648,34.93429868
40057,Harmon,-99.84630188,34.74409289
40059,Harper,-99.66696611,36.78871253
40061,Haskell,-95.11606392,35.22501645
40063,Hughes,-96.25062134,35.04854478
40065,Jackson,-99.41545292,34.58800041
40067,Jefferson,-97.83608709,34.11052408
40069,Johnston,-96.66080537,34.31652004
40071,Kay,-97.1438723,36.81795089
40073,Kingfisher,-97.94153042,35.94535722
40075,Kiowa,-98.98054865,34.91625162
40077,Latimer,-95.25098995,34.87639948
40079,Le Flore,-94.70338293,34.90011477
40081,Lincoln,-96.88123961,35.7027284
40083,Logan,-97.44308101,35.91913897
40085,Love,-97.24422829,33.95005271
40087,McClain,-97.44298086,35.00888538
40089,McCurtain,-94.77145458,34.1162239
40091,McIntosh,-95.66695805,35.37351598
40093,Major,-98.53456924,36.31174656
40095,Marshall,-96.76917298,34.02458841
40097,Mayes,-95.23132466,36.30176119
40099,Murray,-97.06798798,34.48236468
40101,Muskogee,-95.37949187,35.61612948
40103,Noble,-97.23050054,36.3884853
40105,Nowata,-95.61735986,36.79844119
40107,Okfuskee,-96.3228392,35.46544123
40109,Oklahoma,-97.4075036,35.55141319
40111,Okmulgee,-95.96434123,35.64662667
40113,Osage,-96.3983805,36.62910128
40115,Ottawa,-94.81058917,36.83587796
40117,Pawnee,-96.69954973,36.31680135
40119,Payne,-96.97542338,36.07716359
40121,Pittsburg,-95.74895216,34.92386502
40123,Pontotoc,-96.68450952,34.72795889
40125,Pottawatomie,-96.94828061,35.20684527
40127,Pushmataha,-95.37595261,34.41635817
40129,Roger Mills,-99.69538847,35.68852706
40131,Rogers,-95.60476511,36.37196654
40133,Seminole,-96.61546183,35.1672074
40135,Sequoyah,-94.75507825,35.49549888
40137,Stephens,-97.85148899,34.48542286
40139,Texas,-101.4901113,36.74789073
40141,Tillman,-98.92460698,34.37312737
40143,Tulsa,-95.94143178,36.12121947
40145,Wagoner,-95.52115154,35.96138606
40147,Washington,-95.90449238,36.71527849
40149,Washita,-98.99166621,35.29031759
40151,Woods,-98.86351819,36.76674112
40153,Woodward,-99.26427063,36.42251383
41001,Baker,-117.6755473,44.70919815
41003,Benton,-123.428743,44.49161157
41005,Clackamas,-122.2205544,45.18820387
41007,Clatsop,-123.6560294,45.99500314
41009,Columbia,-123.0888664,45.94376691
41011,Coos,-124.0595871,43.17396579
41013,Crook,-120.3567062,44.14229491
41015,Curry,-124.1560919,42.45776177
41017,Deschutes,-121.227881,43.91469217
41019,Douglas,-123.1658435,43.2796987
41021,Gilliam,-120.210458,45.37780558
41023,Grant,-119.0074917,44.4907455
41025,Harney,-118.9679625,43.06361843
41027,Hood River,-121.6512892,45.51931999
41029,Jackson,-122.728377,42.43216537
41031,Jefferson,-121.176431,44.62935891
41033,Josephine,-123.5552595,42.36551155
41035,Klamath,-121.6500072,42.68605026
41037,Lake,-120.3873864,42.79350818
41039,Lane,-122.8473327,43.93889441
41041,Lincoln,-123.8682744,44.64147054
41043,Linn,-122.5341835,44.48880768
41045,Malheur,-117.6231067,43.19355699
41047,Marion,-122.5849114,44.90322354
41049,Morrow,-119.5837591,45.41897957
41051,Multnomah,-122.4157429,45.54693681
41053,Polk,-123.4132525,44.90338514
41055,Sherman,-120.6892687,45.4052255
41057,Tillamook,-123.7127608,45.46343846
41059,Umatilla,-118.736681,45.59148273
41061,Union,-118.0093556,45.31039084
41063,Wallowa,-117.1810198,45.57979758
41065,Wasco,-121.1678419,45.16003768
41067,Washington,-123.0985728,45.55989124
41069,Wheeler,-120.0273912,44.72584844
41071,Yamhill,-123.3078799,45.23269019
42001,Adams,-77.21807609,39.87146641
42003,Allegheny,-79.9817588,40.46880438
42005,Armstrong,-79.46505466,40.81298372
42007,Beaver,-80.34928676,40.68241496
42009,Bedford,-78.49051194,40.00670558
42011,Berks,-75.92604322,40.41644424
42013,Blair,-78.34882696,40.48075545
42015,Bradford,-76.515651,41.78867556
42017,Bucks,-75.10684724,40.33694355
42019,Butler,-79.91342345,40.91176277
42021,Cambria,-78.71388554,40.49518786
42023,Cameron,-78.20384508,41.43674888
42025,Carbon,-75.70851105,40.91846484
42027,Centre,-77.81986792,40.91933775
42029,Chester,-75.74843926,39.97329798
42031,Clarion,-79.42093979,41.19261355
42033,Clearfield,-78.4740474,41.00013648
42035,Clinton,-77.63798759,41.23402092
42037,Columbia,-76.4051503,41.04903639
42039,Crawford,-80.10676906,41.68442887
42041,Cumberland,-77.26523042,40.16350914
42043,Dauphin,-76.77925448,40.41555232
42045,Delaware,-75.39915513,39.9166501
42047,Elk,-78.64916765,41.42548728
42049,Erie,-80.03257439,41.9921752
42051,Fayette,-79.64746996,39.91984935
42053,Forest,-79.23591856,41.51230258
42055,Franklin,-77.72158008,39.92745705
42057,Fulton,-78.11276349,39.92545432
42059,Greene,-80.22298108,39.85389048
42061,Huntingdon,-77.98140696,40.41688617
42063,Indiana,-79.08763255,40.65207806
42065,Jefferson,-78.99967226,41.12829657
42067,Juniata,-77.40277415,40.5308105
42069,Lackawanna,-75.60919397,41.43666224
42071,Lancaster,-76.24786695,40.04261494
42073,Lawrence,-80.33434051,40.99133874
42075,Lebanon,-76.45759104,40.36716938
42077,Lehigh,-75.59214444,40.61280627
42079,Luzerne,-75.98893638,41.17686973
42081,Lycoming,-77.06520269,41.34394419
42083,McKean,-78.56888029,41.80786813
42085,Mercer,-80.25773634,41.30228665
42087,Mifflin,-77.6170294,40.61051314
42089,Monroe,-75.33930212,41.05812363
42091,Montgomery,-75.36722689,40.21085251
42093,Montour,-76.65904667,41.02752391
42095,Northampton,-75.30735363,40.75446063
42097,Northumberland,-76.70893391,40.85142483
42099,Perry,-77.2618726,40.39865716
42101,Philadelphia,-75.13324284,40.00806441
42103,Pike,-75.03337176,41.33189163
42105,Potter,-77.89566563,41.74480517
42107,Schuylkill,-76.21642765,40.70586881
42109,Snyder,-77.06984318,40.76993359
42111,Somerset,-79.02838302,39.9723843
42113,Sullivan,-76.51238042,41.44598276
42115,Susquehanna,-75.80090451,41.82127676
42117,Tioga,-77.25438714,41.77283534
42119,Union,-77.06213019,40.9633376
42121,Venango,-79.75792032,41.40101962
42123,Warren,-79.2740453,41.81377056
42125,Washington,-80.24855447,40.18935898
42127,Wayne,-75.30318879,41.64851654
42129,Westmoreland,-79.46732917,40.31090839
42131,Wyoming,-76.01693959,41.51833347
42133,York,-76.72634152,39.92001283
44001,Bristol,-71.28385194,41.71169465
44003,Kent,-71.59305645,41.6720081
44005,Newport,-71.23906841,41.55667416
44007,Providence,-71.58004041,41.8721229
44009,Washington,-71.62328128,41.46943509
45001,Abbeville,-82.45872709,34.22269468
45003,Aiken,-81.63493042,33.544095
45005,Allendale,-81.35758839,32.98833364
45007,Anderson,-82.63793115,34.5189668
45009,Bamberg,-81.05432857,33.21508217
45011,Barnwell,-81.43543848,33.26610854
45013,Beaufort,-80.73004378,32.3853684
45015,Berkeley,-79.95087397,33.19764043
45017,Calhoun,-80.78101991,33.67482869
45019,Charleston,-79.95226654,32.83417041
45021,Cherokee,-81.62012099,35.04837373
45023,Chester,-81.15923162,34.69173842
45025,Chesterfield,-80.15867356,34.63979804
45027,Clarendon,-80.21662078,33.66542745
45029,Colleton,-80.66691164,32.86353032
45031,Darlington,-79.95766082,34.33234414
45033,Dillon,-79.37858369,34.39138915
45035,Dorchester,-80.40502258,33.07948049
45037,Edgefield,-81.9661657,33.77224819
45039,Fairfield,-81.12125577,34.39533447
45041,Florence,-79.70224581,34.02447241
45043,Georgetown,-79.33242281,33.43337482
45045,Greenville,-82.37063974,34.89387815
45047,Greenwood,-82.12646941,34.15414545
45049,Hampton,-81.14110731,32.7764169
45051,Horry,-78.99657939,33.92139357
45053,Jasper,-81.03177638,32.43633197
45055,Kershaw,-80.5903514,34.33859234
45057,Lancaster,-80.7054154,34.68642517
45059,Laurens,-82.00535135,34.48372258
45061,Lee,-80.25465278,34.16360573
45063,Lexington,-81.27229853,33.90217281
45065,McCormick,-82.30961363,33.89941841
45067,Marion,-79.36252998,34.08038363
45069,Marlboro,-79.67845191,34.60180925
45071,Newberry,-81.59990705,34.28974754
45073,Oconee,-83.06576373,34.75329772
45075,Orangeburg,-80.80086358,33.43921301
45077,Pickens,-82.72522047,34.88795956
45079,Richland,-80.90384361,34.02226754
45081,Saluda,-81.72732002,34.00631213
45083,Spartanburg,-81.99110742,34.93148726
45085,Sumter,-80.38227873,33.91600797
45087,Union,-81.61926683,34.68978386
45089,Williamsburg,-79.72785637,33.62020834
45091,York,-81.18407852,34.9746458
46003,Aurora,-98.56175096,43.7180875
46005,Beadle,-98.27883711,44.41467039
46007,Bennett,-101.6641253,43.19506714
46009,Bon Homme,-97.88493814,42.98827986
46011,Brookings,-96.79064836,44.36981684
46013,Brown,-98.35163367,45.58993475
46015,Brule,-99.08125406,43.71816719
46017,Buffalo,-99.20485567,44.07640555
46019,Butte,-103.507491,44.905694
46021,Campbell,-100.0517394,45.77126363
46023,Charles Mix,-98.58785039,43.20792726
46025,Clark,-97.72949102,44.8584651
46027,Clay,-96.97560307,42.91461976
46029,Codington,-97.18860384,44.97790512
46031,Corson,-101.1967817,45.7085132
46033,Custer,-103.4514908,43.67736837
46035,Davison,-98.14543668,43.67475843
46037,Day,-97.60737593,45.36728275
46039,Deuel,-96.66802862,44.76015949
46041,Dewey,-100.8716993,45.15658384
46043,Douglas,-98.36606932,43.38705519
46045,Edmunds,-99.21540939,45.41847898
46047,Fall River,-103.5274481,43.23917478
46049,Faulk,-99.14535601,45.07082625
46051,Grant,-96.76789112,45.17218979
46053,Gregory,-99.18590693,43.19247936
46055,Haakon,-101.5397482,44.29463659
46057,Hamlin,-97.18829593,44.67385954
46059,Hand,-99.00538393,44.54798838
46061,Hanson,-97.78704306,43.67458361
46063,Harding,-103.4943846,45.58027156
46065,Hughes,-99.99599706,44.38906584
46067,Hutchinson,-97.75456287,43.33466314
46069,Hyde,-99.48692012,44.54709825
46071,Jackson,-101.6282752,43.69419796
46073,Jerauld,-98.62965972,44.06637798
46075,Jones,-100.6897488,43.96077423
46077,Kingsbury,-97.4913945,44.36956169
46079,Lake,-97.12926365,44.02193107
46081,Lawrence,-103.7921498,44.35866653
46083,Lincoln,-96.7217084,43.27884092
46085,Lyman,-99.84735699,43.89597621
46087,McCook,-97.36854569,43.67426214
46089,McPherson,-99.221197,45.7662597
46091,Marshall,-97.59865421,45.75863325
46093,Meade,-102.7166458,44.56667531
46095,Mellette,-100.7598474,43.58135895
46097,Miner,-97.60992207,44.02197882
46099,Minnehaha,-96.7914546,43.67413367
46101,Moody,-96.67091097,44.02224521
46103,Pennington,-102.8239659,44.00397449
46105,Perkins,-102.4744037,45.49024355
46107,Potter,-99.9571321,45.06449392
46109,Roberts,-96.94614272,45.62977349
46111,Sanborn,-98.09105658,44.02345807
46113,Shannon,-102.5516416,43.3357008
46115,Spink,-98.34623659,44.93824835
46117,Stanley,-100.7360867,44.41245198
46119,Sully,-100.131855,44.71542851
46121,Todd,-100.7186033,43.1933652
46123,Tripp,-99.88408568,43.34592545
46125,Turner,-97.14865776,43.3109081
46127,Union,-96.65571268,42.83182818
46129,Walworth,-100.0313401,45.42998641
46135,Yankton,-97.39494039,43.00895493
46137,Ziebach,-101.6659766,44.98058236
47001,Anderson,-84.19904346,36.11862903
47003,Bedford,-86.4596155,35.51388628
47005,Benton,-88.06869913,36.06961024
47007,Bledsoe,-85.20533487,35.59663055
47009,Blount,-83.92484736,35.68735498
47011,Bradley,-84.85962176,35.15369028
47013,Campbell,-84.14937651,36.40334413
47015,Cannon,-86.06179619,35.80842943
47017,Carroll,-88.45060499,35.97307462
47019,Carter,-82.12769739,36.29228876
47021,Cheatham,-87.08648326,36.26140435
47023,Chester,-88.61425832,35.42206909
47025,Claiborne,-83.66072369,36.48575666
47027,Clay,-85.5429723,36.55111287
47029,Cocke,-83.12121537,35.92555143
47031,Coffee,-86.07559709,35.49021487
47033,Crockett,-89.13938582,35.81376271
47035,Cumberland,-84.9986148,35.95070017
47037,Davidson,-86.78502875,36.16932462
47039,Decatur,-88.10830091,35.60350601
47041,DeKalb,-85.83288678,35.98021146
47043,Dickson,-87.35658415,36.14932156
47045,Dyer,-89.4139363,36.05918296
47047,Fayette,-89.41493045,35.19709994
47049,Fentress,-84.9326155,36.3805182
47051,Franklin,-86.09233522,35.15504791
47053,Gibson,-88.93264081,35.99666265
47055,Giles,-87.03541784,35.20194268
47057,Grainger,-83.51084097,36.2754882
47059,Greene,-82.84564638,36.17587226
47061,Grundy,-85.72237029,35.3884299
47063,Hamblen,-83.26632471,36.2171435
47065,Hamilton,-85.1644476,35.18133492
47067,Hancock,-83.2217117,36.52355034
47069,Hardeman,-88.99308826,35.2067611
47071,Hardin,-88.1845967,35.19856007
47073,Hawkins,-82.94554982,36.4410474
47075,Haywood,-89.28418692,35.58313405
47077,Henderson,-88.38771258,35.65381663
47079,Henry,-88.30116646,36.33178059
47081,Hickman,-87.47317001,35.80374486
47083,Houston,-87.71768095,36.28616631
47085,Humphreys,-87.77571312,36.04110957
47087,Jackson,-85.67355848,36.35953777
47089,Jefferson,-83.44652522,36.0513409
47091,Johnson,-81.85180572,36.45484107
47093,Knox,-83.93759106,35.99332876
47095,Lake,-89.49340328,36.33529914
47097,Lauderdale,-89.63135139,35.76118851
47099,Lawrence,-87.39523632,35.21729152
47101,Lewis,-87.49365286,35.52726999
47103,Lincoln,-86.58840969,35.14053022
47105,Loudon,-84.31125324,35.73514674
47107,McMinn,-84.61781822,35.4243615
47109,McNairy,-88.56332928,35.17583563
47111,Macon,-86.00775763,36.53211833
47113,Madison,-88.83867386,35.60806385
47115,Marion,-85.62192494,35.1294263
47117,Marshall,-86.76591028,35.46843385
47119,Maury,-87.0771147,35.6177569
47121,Meigs,-84.8129419,35.51294836
47123,Monroe,-84.25271451,35.44293343
47125,Montgomery,-87.38247263,36.49650951
47127,Moore,-86.35914773,35.28548298
47129,Morgan,-84.64901358,36.13501561
47131,Obion,-89.1487146,36.35824874
47133,Overton,-85.28818727,36.34428251
47135,Perry,-87.85894071,35.64313951
47137,Pickett,-85.07476517,36.55818853
47139,Polk,-84.52298798,35.11993556
47141,Putnam,-85.49633518,36.14080321
47143,Rhea,-84.92418399,35.60911854
47145,Roane,-84.52335538,35.84762955
47147,Robertson,-86.87047841,36.52536378
47149,Rutherford,-86.41692683,35.84260355
47151,Scott,-84.50369331,36.42885328
47153,Sequatchie,-85.4102441,35.37103725
47155,Sevier,-83.52376973,35.78475751
47157,Shelby,-89.89620223,35.18412715
47159,Smith,-85.95654414,36.25023609
47161,Stewart,-87.83755715,36.50150068
47163,Sullivan,-82.30419555,36.51291546
47165,Sumner,-86.46074089,36.46938867
47167,Tipton,-89.75925274,35.49692909
47169,Trousdale,-86.15630295,36.39236244
47171,Unicoi,-82.43228458,36.11077416
47173,Union,-83.83725225,36.28814616
47175,Van Buren,-85.45359622,35.6961661
47177,Warren,-85.77914118,35.67900378
47179,Washington,-82.49711101,36.293414
47181,Wayne,-87.78755065,35.24027258
47183,Weakley,-88.71817942,36.29822836
47185,White,-85.45476978,35.92662264
47187,Williamson,-86.89830897,35.89405608
47189,Wilson,-86.29778739,36.15428192
48001,Anderson,-95.65255946,31.81341571
48003,Andrews,-102.6376348,32.30470528
48005,Angelina,-94.61100866,31.25457834
48007,Aransas,-96.99699873,28.11898396
48009,Archer,-98.68754589,33.61569967
48011,Armstrong,-101.3574874,34.96507426
48013,Atascosa,-98.52716292,28.89331115
48015,Austin,-96.27800561,29.88707804
48017,Bailey,-102.8298267,34.06860316
48019,Bandera,-99.24640517,29.74699689
48021,Bastrop,-97.31201625,30.10367452
48023,Baylor,-99.21352901,33.61640794
48025,Bee,-97.74102624,28.41736711
48027,Bell,-97.47823134,31.03762665
48029,Bexar,-98.52016013,29.44911665
48031,Blanco,-98.3999852,30.26640707
48033,Borden,-101.4316509,32.74363984
48035,Bosque,-97.63435711,31.90035901
48037,Bowie,-94.42378182,33.44693757
48039,Brazoria,-95.45158629,29.18949785
48041,Brazos,-96.30208322,30.66074221
48043,Brewster,-103.2522656,29.81174561
48045,Briscoe,-101.2084947,34.53026962
48047,Brooks,-98.21866528,27.03154713
48049,Brown,-98.99881071,31.77417703
48051,Burleson,-96.62105771,30.49219576
48053,Burnet,-98.18244138,30.78852336
48055,Caldwell,-97.61976797,29.83714515
48057,Calhoun,-96.60474134,28.50349599
48059,Callahan,-99.37326312,32.29760619
48061,Cameron,-97.51397873,26.13427178
48063,Camp,-94.97868645,32.97374349
48065,Carson,-101.3542669,35.40365929
48067,Cass,-94.34317524,33.07772099
48069,Castro,-102.2617081,34.53004051
48071,Chambers,-94.60850621,29.73846857
48073,Cherokee,-95.16565693,31.83752856
48075,Childress,-100.2077744,34.52929885
48077,Clay,-98.20837415,33.78558981
48079,Cochran,-102.8285179,33.60426094
48081,Coke,-100.5295971,31.88933528
48083,Coleman,-99.45287706,31.77319682
48085,Collin,-96.57266803,33.18822716
48087,Collingsworth,-100.2700105,34.96489439
48089,Colorado,-96.52613796,29.62080587
48091,Comal,-98.2785174,29.80840142
48093,Comanche,-98.55874953,31.94854859
48095,Concho,-99.86428507,31.32686635
48097,Cooke,-97.21276751,33.63940669
48099,Coryell,-97.79936155,31.39078397
48101,Cottle,-100.2787087,34.07767347
48103,Crane,-102.5151699,31.4287137
48105,Crockett,-101.4121116,30.72293884
48107,Crosby,-101.3000364,33.61431553
48109,Culberson,-104.5179143,31.44657839
48111,Dallam,-102.6021107,36.27789187
48113,Dallas,-96.77788947,32.76665041
48115,Dawson,-101.9477242,32.74255572
48117,Deaf Smith,-102.6052738,34.96515022
48119,Delta,-95.67114037,33.38664358
48121,Denton,-97.11685878,33.20528167
48123,DeWitt,-97.35694033,29.08147376
48125,Dickens,-100.7788855,33.61616822
48127,Dimmit,-99.75646833,28.42276169
48129,Donley,-100.8140093,34.96517499
48131,Duval,-98.50873333,27.68142846
48133,Eastland,-98.83243566,32.32743996
48135,Ector,-102.5429428,31.86898877
48137,Edwards,-100.3050897,29.98273014
48139,Ellis,-96.79470819,32.34880007
48141,El Paso,-106.2352418,31.76884214
48143,Erath,-98.21770884,32.23614282
48145,Falls,-96.93634455,31.25354356
48147,Fannin,-96.10669521,33.59387579
48149,Fayette,-96.91986981,29.87663549
48151,Fisher,-100.4019302,32.74281316
48153,Floyd,-101.3031546,34.07227468
48155,Foard,-99.77794293,33.97478308
48157,Fort Bend,-95.77093789,29.52747353
48159,Franklin,-95.21903806,33.17532732
48161,Freestone,-96.14897872,31.7044343
48163,Frio,-99.10804207,28.86751206
48165,Gaines,-102.6353739,32.74057746
48167,Galveston,-94.95985195,29.3895025
48169,Garza,-101.2984114,33.17969345
48171,Gillespie,-98.94676915,30.31824095
48173,Glasscock,-101.5207776,31.86942909
48175,Goliad,-97.42628751,28.65724851
48177,Gonzales,-97.49248742,29.45652075
48179,Gray,-100.8129222,35.40081878
48181,Grayson,-96.67774905,33.62702927
48183,Gregg,-94.81675582,32.4801034
48185,Grimes,-95.98558082,30.5437066
48187,Guadalupe,-97.9484645,29.58321407
48189,Hale,-101.8268114,34.07044901
48191,Hall,-100.6813647,34.53073368
48193,Hamilton,-98.11083887,31.70470573
48195,Hansford,-101.3545796,36.27743284
48197,Hardeman,-99.74572968,34.29029034
48199,Hardin,-94.3902703,30.33224472
48201,Harris,-95.39302715,29.85748873
48203,Harrison,-94.37105127,32.54840734
48205,Hartley,-102.6029352,35.84008345
48207,Haskell,-99.73037359,33.17823584
48209,Hays,-98.03105783,30.05810528
48211,Hemphill,-100.2703577,35.83764858
48213,Henderson,-95.85377795,32.21224151
48215,Hidalgo,-98.18144326,26.39667226
48217,Hill,-97.13216715,31.99059876
48219,Hockley,-102.3431676,33.60771256
48221,Hood,-97.83219383,32.43002712
48223,Hopkins,-95.56432257,33.14945662
48225,Houston,-95.42200282,31.31764204
48227,Howard,-101.4356444,32.30621324
48229,Hudspeth,-105.3871487,31.4564022
48231,Hunt,-96.08560239,33.12356693
48233,Hutchinson,-101.3546643,35.84006574
48235,Irion,-100.982439,31.30375559
48237,Jack,-98.17283469,33.23377248
48239,Jackson,-96.5775562,28.95369067
48241,Jasper,-94.02607231,30.74482946
48243,Jeff Davis,-104.1401726,30.71489092
48245,Jefferson,-94.16307113,29.88337578
48247,Jim Hogg,-98.69730012,27.04354651
48249,Jim Wells,-98.08997801,27.73123346
48251,Johnson,-97.36618817,32.3788142
48253,Jones,-99.87871324,32.7400927
48255,Karnes,-97.85944813,28.90564205
48257,Kaufman,-96.2877972,32.59905385
48259,Kendall,-98.7114161,29.94473189
48261,Kenedy,-97.69810806,26.92975017
